, CompanyNumber,CompanyName,Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,numberPrevNameChanges,NumberOfIndustires,PrimaryIndustry
223,07950964,DELTIC GLOUCESTER LIMITED,0.0,0.0,0.0,0.0,1,1,68209 - Other letting and operating of own or leased real estate
224,07950938,DELTIC KL LIMITED,0.0,0.0,0.0,0.0,2,1,68209 - Other letting and operating of own or leased real estate
225,08030729,DELTIC OLDHAM LIMITED,0.0,0.0,0.0,0.0,1,1,68209 - Other letting and operating of own or leased real estate
226,04222957,DEMAG CRANES AND COMPONENTS GUARANTEE LIMITED,0.0,0.0,0.0,0.0,0,1,64202 - Activities of production holding companies
227,04213248,DEMAG CRANES AND COMPONENTS HOLDINGS LIMITED,2.0,0.0,0.0,2.0,0,1,64202 - Activities of production holding companies
228,02859472,DEMAG PLANT HIRE PLC,0.0,0.0,0.0,0.0,0,1,4550 - Rent construction equipment with operator
229,NI026442,DEMETER BEAUTY PRODUCTS LIMITED,2.0,2.0,0.0,0.0,0,1,None Supplied
230,SC099776,DEMFIELD LIMITED,1.0,1.0,0.0,0.0,0,1,4521 - Gen construction & civil engineer
231,03442685,DEMUR SYSTEMS LIMITED,1.0,1.0,0.0,0.0,0,1,7220 - Software consultancy and supply
232,02987405,DENHOLM TRANSPORT LIMITED,0.0,0.0,0.0,0.0,1,1,49410 - Freight transport by road
233,00344823,DEPARTMENT STORES REALISATIONS (PROPERTIES) LIMITED,10.0,4.0,0.0,6.0,1,2,41100 - Development of building projects
234,00083395,DEPARTMENT STORES REALISATIONS LIMITED,35.0,14.0,0.0,21.0,1,3,47710 - Retail sale of clothing in specialised stores
235,02190002,DERBYSHIRE LIMESTONE LIMITED,2.0,2.0,0.0,0.0,0,1,1411 - Quarrying of stone for construction
236,03225867,DESIGN OBJECTIVES LIMITED,10.0,2.0,0.0,8.0,0,1,46900 - Non-specialised wholesale trade
237,01405410,DESIGNED ENVIRONMENTAL ENGINEERING LIMITED,0.0,0.0,0.0,0.0,0,1,4525 - Other special trades construction
238,03773690,DEUTSCHE HOLDINGS (BTI) LIMITED,0.0,0.0,0.0,0.0,0,1,64209 - Activities of other holding companies n.e.c.
239,02512798,DEVA IMAGING LIMITED,1.0,1.0,0.0,0.0,0,1,7220 - Software consultancy and supply
240,03342893,DEVELOPMENT AND TRAINING AGENCIES LIMITED,0.0,0.0,0.0,0.0,0,1,8042 - Adult and other education
241,03847961,DEVELOPMENT SECURITIES (SEVENOAKS) LIMITED,0.0,0.0,0.0,0.0,1,1,41100 - Development of building projects
242,NI047980,DEVENISH ENTERPRISES LIMITED,0.0,0.0,0.0,0.0,0,1,None Supplied
243,08440244,DF EUROZONE (UK) LIMITED,7.0,0.0,0.0,7.0,0,1,64929 - Other credit granting n.e.c.
244,08414255,DF HOLDINGS (UK) LIMITED,6.0,0.0,0.0,6.0,0,1,64929 - Other credit granting n.e.c.
245,09391201,DFC CAD LIMITED,3.0,0.0,0.0,3.0,0,1,64929 - Other credit granting n.e.c.
246,11077311,DFC FUNDING NO.1 LIMITED,2.0,0.0,0.0,2.0,0,1,64929 - Other credit granting n.e.c.
247,03686895,DGP INTERNATIONAL LTD,5.0,0.0,0.0,5.0,0,1,74990 - Non-trading company
248,00192947,DGRP LIMITED,2.0,1.0,0.0,1.0,1,1,7499 - Non-trading company
249,06629011,DGT STRUCTURES LIMITED,3.0,1.0,0.0,2.0,1,1,41201 - Construction of commercial buildings
250,07412257,DHR GLOBAL LIMITED,1.0,1.0,0.0,0.0,0,1,70229 - Management consultancy activities other than financial management
251,01732518,DIAGEO CL1 LIMITED,0.0,0.0,0.0,0.0,1,1,82990 - Other business support service activities n.e.c.
252,OC373493,DIAGEO FINANCE AUSTRALIA LLP,0.0,0.0,0.0,0.0,0,1,None Supplied
253,OC373498,DIAGEO TREASURY AUSTRALIA LLP,0.0,0.0,0.0,0.0,0,1,None Supplied
254,02737358,DIAMOND EVENT MANAGEMENT LIMITED,0.0,0.0,0.0,0.0,0,1,9305 - Other service activities n.e.c.
255,NI041485,DIAMOND ROSE LTD,0.0,0.0,0.0,0.0,0,1,None Supplied
256,00833107,DIAMONDS OF CREWE LIMITED,1.0,1.0,0.0,0.0,0,1,None Supplied
257,04319615,DICKENS HEATH DEVELOPMENT COMPANY LIMITED,10.0,10.0,0.0,0.0,1,1,7011 - Development & sell real estate
258,04232456,DICKINSONS FURNISHERS LIMITED,6.0,1.0,0.0,5.0,1,1,"47599 - Retail of furniture, lighting, and similar (not musical instruments or scores) in specialised store"
259,10011922,DIGI C ASSOCIATES LIMITED,0.0,0.0,0.0,0.0,2,2,"46470 - Wholesale of furniture, carpets and lighting equipment"
260,SC226375,DIGINETT LIMITED,0.0,0.0,0.0,0.0,0,1,6420 - Telecommunications
261,09131621,DIGITAL PAYMENTS EUROPE LIMITED,0.0,0.0,0.0,0.0,0,1,64999 - Financial intermediation not elsewhere classified
262,01827185,DIMENSION DATA ADVANCED INFRASTRUCTURE LIMITED,3.0,1.0,0.0,2.0,0,1,62090 - Other information technology service activities
263,05383868,DINISH RESTAURANTS LIMITED,6.0,3.0,0.0,3.0,0,1,68209 - Other letting and operating of own or leased real estate
264,04885855,DION GLOBAL SOLUTIONS (UK) LIMITED,0.0,0.0,0.0,0.0,4,1,62020 - Information technology consultancy activities
265,02982570,DIPPYSTAR LIMITED,3.0,0.0,0.0,3.0,1,1,9305 - Other service activities n.e.c.
266,02564054,DIRECT BUILD SERVICES LIMITED,8.0,2.0,0.0,6.0,0,1,41202 - Construction of domestic buildings
267,06731780,DIRECT MARKET TOUCH LIMITED,0.0,0.0,0.0,0.0,0,1,66120 - Security and commodity contracts dealing activities
268,SC159019,DIRECT RESOURCES SCOTLAND LIMITED,2.0,1.0,0.0,1.0,0,1,7450 - Labour recruitment
269,06948377,DIRECT SCRAP METAL LTD,0.0,0.0,0.0,0.0,1,1,47799 - Retail sale of other second-hand goods in stores (not incl. antiques)
270,SC188017,DIRECT SHAREDEAL LIMITED,0.0,0.0,0.0,0.0,0,1,6712 - Security broking & fund management
271,03028090,DIRECT U.K. TRANSPORT LIMITED,1.0,0.0,0.0,1.0,0,1,6024 - Freight transport by road
272,00394532,DISABLED PEOPLE'S EMPLOYMENT CORPORATION (GB) LTD,12.0,0.0,0.0,12.0,1,1,78109 - Other activities of employment placement agencies
273,00125787,DISC DISTRIBUTION LIMITED,13.0,3.0,0.0,10.0,0,2,6312 - Storage & warehousing
274,07453005,DISCOVERY BUSINESS SOLUTIONS LTD,2.0,2.0,0.0,0.0,0,1,82110 - Combined office administrative service activities
275,04153097,DISCOVERY DRILLING LIMITED,3.0,0.0,0.0,3.0,0,1,4512 - Test drilling and boring
276,05687554,DISCOVERY GROUP HOLDINGS LIMITED,7.0,0.0,0.0,7.0,1,1,70100 - Activities of head offices
277,07308972,DISCOVERY NEW SCHOOL,0.0,0.0,0.0,0.0,0,1,85200 - Primary education
278,SC140113,DISCOVERY PARTNERSHIP LIMITED,1.0,1.0,0.0,0.0,0,1,7220 - Software consultancy and supply
279,00484492,DISMANTLING & ENGINEERING LIMITED,4.0,1.0,0.0,3.0,0,4,4511 - Demolition buildings; earth moving
280,05820852,DISTRIBUTION REALISATIONS 2020 LIMITED,13.0,2.0,0.0,11.0,2,1,49410 - Freight transport by road
281,02545627,DIXON MOTOR HOLDINGS LIMITED,46.0,8.0,0.0,38.0,0,1,5010 - Sale of motor vehicles
282,02306295,DIXON MOTORS PROPERTY LIMITED,22.0,2.0,0.0,20.0,0,1,7415 - Holding Companies including Head Offices
283,00176883,DIXON TECHNOLOGIES LTD,6.0,1.0,0.0,5.0,2,1,2852 - General mechanical engineering
284,NI050218,DIXONS CONTRACTORS LTD,3.0,3.0,0.0,0.0,0,1,41100 - Development of building projects
285,07952979,DJS (UK) LIMITED,76.0,46.0,0.0,30.0,1,1,64929 - Other credit granting n.e.c.
286,00182088,DML 2020 REALISATIONS LIMITED,5.0,3.0,0.0,2.0,1,1,47591 - Retail sale of musical instruments and scores
287,07867411,DNATA WORLD TRAVEL LIMITED,0.0,0.0,0.0,0.0,1,1,70100 - Activities of head offices
288,05541767,DOBERGO UK LIMITED,0.0,0.0,0.0,0.0,0,1,4534 - Other building installation
289,00163014,"DOBSON PARK NO, 2 LIMITED",0.0,0.0,0.0,0.0,0,1,7499 - Non-trading company
290,04730876,DOCKSIDE OUTLET FOOD COURT LIMITED,0.0,0.0,0.0,0.0,1,1,7020 - Letting of own property
291,SC163786,DOCKWEILER SCOTLAND LIMITED,2.0,2.0,0.0,0.0,0,1,7487 - Other business activities
292,08770009,DOLLAR FINANCIAL UK HOLDING LTD,6.0,0.0,0.0,6.0,0,1,64205 - Activities of financial services holding companies
293,SC076652,DOLLAR MARKETING (SCOTLAND) LIMITED,1.0,1.0,0.0,0.0,0,1,2222 - Printing not elsewhere classified
294,07640822,DOLPHIN DRILLING OPERATIONS LIMITED,3.0,0.0,0.0,3.0,0,1,09100 - Support activities for petroleum and natural gas extraction
295,01951004,DOLPHIN EXECUTIVE SERVICES LIMITED,5.0,5.0,0.0,0.0,0,1,7487 - Other business activities
296,01224191,DOLPHIN GLASSFIBRE LIMITED,0.0,0.0,0.0,0.0,0,1,2470 - Manufacture of man-made fibres
297,02108152,DOLPHIN HEAD GROUP HOLDINGS PLC,46.0,0.0,0.0,46.0,0,2,41100 - Development of building projects
298,02856277,DOMINION COMPUTERS LIMITED,0.0,0.0,0.0,0.0,0,1,7220 - Software consultancy and supply
299,05280280,DONALD HARRISON HOMES LIMITED,4.0,4.0,0.0,0.0,1,1,7011 - Development & sell real estate
300,03073254,DONG JIN PRECISION U.K. LIMITED,5.0,0.0,0.0,5.0,0,3,2811 - Manufacture metal structures & parts
301,08907197,DOR OPCO REALISATIONS LIMITED,0.0,0.0,0.0,0.0,1,2,47710 - Retail sale of clothing in specialised stores
302,00059713,DORMANT15 LIMITED,1.0,0.0,0.0,1.0,1,1,7487 - Other business activities
303,NI011237,DORNAN'S SERVICE STATION (LISBURN)LIMITED,18.0,13.0,0.0,5.0,0,1,None Supplied
304,FC024264,DORSET SQUARE HOTEL LIMITED,0.0,0.0,0.0,0.0,0,1,None Supplied
305,SC059209,DORWARD GRAY LIMITED,2.0,1.0,0.0,1.0,0,3,6523 - Other financial intermediation
306,01143161,DORWIN LIMITED,8.0,0.0,0.0,8.0,0,1,43341 - Painting
307,00567906,DOSCO OVERSEAS ENGINEERING LIMITED,6.0,3.0,0.0,3.0,0,1,28921 - Manufacture of machinery for mining
308,03138896,DOUNEMEAD LIMITED,7.0,6.0,0.0,1.0,0,1,86900 - Other human health activities
309,00278378,DOUST & CO.LIMITED,0.0,0.0,0.0,0.0,0,1,None Supplied
310,05412224,DOVETAIL SERVICES (UK) LIMITED,2.0,1.0,0.0,1.0,2,1,58190 - Other publishing activities
311,SC088679,DOWNHOLE OILTOOLS LIMITED,0.0,0.0,0.0,0.0,0,1,99999 - Dormant Company
312,05334413,DOWNING THREE VCT PLC,1.0,0.0,0.0,1.0,2,1,64301 - Activities of investment trusts
313,05334418,DOWNING TWO VCT PLC,1.0,0.0,0.0,1.0,2,1,64301 - Activities of investment trusts
314,05641999,DPIF (CREWE) LIMITED,6.0,2.0,0.0,4.0,0,1,7012 - Buying & sell own real estate
315,05642008,DPIF (DARIN COURT MK) LIMITED,6.0,2.0,0.0,4.0,0,1,7012 - Buying & sell own real estate
316,05170898,DPS (BRISTOL) LIMITED,5.0,3.0,0.0,2.0,0,1,09100 - Support activities for petroleum and natural gas extraction
317,10259705,DRAGONGLASS UK LESSEE HOLDINGS LIMITED,1.0,0.0,0.0,1.0,1,1,55100 - Hotels and similar accommodation
318,06381653,DRAKE & MORGAN LIMITED,15.0,9.0,0.0,6.0,2,1,56302 - Public houses and bars
319,01262640,DRAKE INSURANCE PLC,2.0,0.0,0.0,2.0,0,1,65120 - Non-life insurance
320,07140058,DRAYTON MANOR PARK HOTELS LIMITED,4.0,3.0,0.0,1.0,0,1,55100 - Hotels and similar accommodation
321,06551179,DRIBUILD LIMITED,6.0,3.0,0.0,3.0,1,4,41100 - Development of building projects
322,04926993,DRIFTWELL INVESTMENTS LIMITED,1.0,1.0,0.0,0.0,0,1,64201 - Activities of agricultural holding companies
323,09265833,DRIVENOW UK LIMITED,0.0,0.0,0.0,0.0,0,1,77110 - Renting and leasing of cars and light motor vehicles
324,09327981,DRS MARKETS LTD,0.0,0.0,0.0,0.0,2,1,64999 - Financial intermediation not elsewhere classified
325,00170103,DRUMCROWN LIMITED,6.0,6.0,0.0,0.0,0,1,2751 - Casting of iron
326,SC179613,DRUMDALE LIMITED,0.0,0.0,0.0,0.0,0,1,7499 - Non-trading company
327,SC282770,DRUMDEAL LIMITED,2.0,0.0,0.0,2.0,2,1,72190 - Other research and experimental development on natural sciences and engineering
328,NI044001,DRUMDOLLAGH CONSTRUCTION COMPANY LIMITED,7.0,7.0,0.0,0.0,0,1,None Supplied
329,00215583,DRURYWAY ONE LIMITED,1.0,0.0,0.0,1.0,1,1,9999 - Dormant company
330,04106340,DRYBARN LIMITED,4.0,0.0,0.0,4.0,0,1,82990 - Other business support service activities n.e.c.
331,03075881,DRYDEN FURNITURE (MANUFACTURING) LTD,1.0,1.0,0.0,0.0,0,1,3614 - Manufacture of other furniture
332,SC204358,DSL CLIENT NOMINEES LIMITED,0.0,0.0,0.0,0.0,0,1,6712 - Security broking & fund management
333,SC199167,DSL NOMINEES LIMITED,0.0,0.0,0.0,0.0,0,1,6712 - Security broking & fund management
334,06542386,DUAL ENERGY GROUP LIMITED,1.0,0.0,0.0,1.0,3,1,35140 - Trade of electricity
335,06411810,DUAL ENERGY LIMITED,2.0,0.0,0.0,2.0,0,1,99999 - Dormant Company
336,04821204,DUAL INTERNATIONAL UNDERWRITING LIMITED,7.0,0.0,0.0,7.0,1,1,65120 - Non-life insurance
337,07189728,DUAL UNDERWRITING LIMITED,2.0,0.0,0.0,2.0,2,1,65120 - Non-life insurance
338,04729088,DUCHAMP LIMITED,7.0,5.0,0.0,2.0,0,2,46420 - Wholesale of clothing and footwear
339,00910754,DUDSON LTD.,14.0,6.0,0.0,8.0,0,1,23490 - Manufacture of other ceramic products n.e.c.
340,09783038,DUKE BIDCO LIMITED,0.0,0.0,0.0,0.0,0,1,96090 - Other service activities n.e.c.
341,09782977,DUKE HOLDCO LIMITED,0.0,0.0,0.0,0.0,0,1,96090 - Other service activities n.e.c.
342,09782581,DUKE MIDCO LIMITED,0.0,0.0,0.0,0.0,0,1,96090 - Other service activities n.e.c.
343,SC156472,DUMYAT INVESTMENT TRUST PLC,1.0,0.0,0.0,1.0,0,1,6523 - Other financial intermediation
344,SC079672,DUNBAR (D.S.A.) LIMITED,2.0,0.0,0.0,2.0,0,1,7499 - Non-trading company
345,SC067589,DUNBAR IMAGING LIMITED,7.0,0.0,0.0,7.0,0,1,7499 - Non-trading company
346,SC092987,DUNBIA (ELGIN) LIMITED,7.0,3.0,0.0,4.0,1,1,10110 - Processing and preserving of meat
347,08821316,DUNCAN FUNDING 2015-1 PLC,109.0,0.0,0.0,109.0,1,1,64999 - Financial intermediation not elsewhere classified
348,10091290,DUNCAN FUNDING 2016-1 PLC,102.0,0.0,0.0,102.0,0,1,64999 - Financial intermediation not elsewhere classified
349,02127866,DUNE GROUP LIMITED,11.0,2.0,0.0,9.0,1,1,47721 - Retail sale of footwear in specialised stores
350,SC155032,DUNEDIN INDEPENDENT PLC,5.0,2.0,0.0,3.0,0,1,7487 - Other business activities
351,SC003243,DUNEDIN WORLDWIDE INVESTMENT TRUST PLC,2.0,1.0,0.0,1.0,0,1,6523 - Other financial intermediation
352,06806098,DUNN MOTOR TRACTION LTD,5.0,2.0,0.0,3.0,0,1,45200 - Maintenance and repair of motor vehicles
353,08161849,DUNNHUMBY ADVERTISING LIMITED,0.0,0.0,0.0,0.0,1,1,62090 - Other information technology service activities
354,08071909,DUNNHUMBY HOLDING LIMITED,0.0,0.0,0.0,0.0,0,1,64209 - Activities of other holding companies n.e.c.
355,01252688,DUNRAVEN FINANCE LIMITED,49.0,1.0,0.0,48.0,0,2,47910 - Retail sale via mail order houses or via Internet
356,SC094091,DUNSMORE LIMITED,1.0,1.0,0.0,0.0,0,2,4521 - Gen construction & civil engineer
357,02419796,DURAMITE LIMITED,0.0,0.0,0.0,0.0,0,1,2875 - Manufacture other fabricated metal products
358,00162457,DURHAM COATINGS LIMITED,1.0,0.0,0.0,1.0,0,1,2466 - Manufacture of other chemical products
359,03128830,DURHAM INVESTMENTS LIMITED,1.0,1.0,0.0,0.0,0,1,7415 - Holding Companies including Head Offices
360,01725721,DURKOPP ADLER (UK) LIMITED,0.0,0.0,0.0,0.0,0,1,"5114 - Agents in industrial equipment, etc."
361,07889106,DURO FELGUERA UK LIMITED,0.0,0.0,0.0,0.0,0,1,43999 - Other specialised construction activities n.e.c.
362,05593830,DUSKWATER DOXFORD LIMITED,2.0,2.0,0.0,0.0,1,1,7011 - Development & sell real estate
363,02823361,DUTCH DAIRIES LIMITED,1.0,1.0,0.0,0.0,0,1,7415 - Holding Companies including Head Offices
364,02603285,DUVALE PLC,2.0,1.0,0.0,1.0,0,1,32990 - Other manufacturing n.e.c.
365,SC346445,DUVETCO LIMITED,4.0,2.0,0.0,2.0,1,1,46410 - Wholesale of textiles
366,OC350804,DXC UK FINANCING LLP,0.0,0.0,0.0,0.0,1,1,None Supplied
367,04071417,DYSLEXIA ACTION SHOP LIMITED,0.0,0.0,0.0,0.0,1,1,47910 - Retail sale via mail order houses or via Internet
368,04555788,E N WORLD LIMITED,0.0,0.0,0.0,0.0,2,1,7499 - Non-trading company
369,04566809,E REALISATIONS 2020 LIMITED,12.0,4.0,0.0,8.0,2,1,43342 - Glazing
370,03854111,E TYPE LIMITED,2.0,2.0,0.0,0.0,0,1,73120 - Media representation services
371,10368441,E-CARAT 7 PLC,2.0,0.0,0.0,2.0,0,1,64999 - Financial intermediation not elsewhere classified
372,10611809,E-CARAT 8 PLC,2.0,0.0,0.0,2.0,0,1,64999 - Financial intermediation not elsewhere classified
373,04687850,E-PAY HOLDINGS LIMITED,7.0,5.0,0.0,2.0,0,1,70100 - Activities of head offices
374,01970912,E. & P. CONSTRUCTION LIMITED,0.0,0.0,0.0,0.0,0,1,None Supplied
375,02110605,E. WOOD LIMITED,8.0,0.0,0.0,8.0,0,1,2466 - Manufacture of other chemical products
376,00517049,E.AND M.E.GILL LIMITED,7.0,7.0,0.0,0.0,0,1,6330 - Travel agencies etc; tourist
377,01791299,E.D.S. INTERNATIONAL LIMITED,1.0,0.0,0.0,1.0,0,1,70100 - Activities of head offices
378,02023634,E.J. HORROCKS LIMITED,3.0,0.0,0.0,3.0,3,3,43290 - Other construction installation
379,00076999,E.JOPLING & SONS LIMITED,8.0,4.0,0.0,4.0,0,1,7499 - Non-trading company
380,02429840,E.R.HEMMINGS (BUILDING) LIMITED,5.0,4.0,0.0,1.0,0,1,41201 - Construction of commercial buildings
381,00214366,E.WARD(WELLINGBOROUGH)LIMITED,10.0,0.0,0.0,10.0,0,1,7499 - Non-trading company
382,06571504,EA 234 LIMITED,5.0,2.0,0.0,3.0,1,1,32130 - Manufacture of imitation jewellery and related articles
383,OC334289,EAD SOLICITORS LLP,3.0,1.0,0.0,2.0,0,1,None Supplied
384,08093037,EAF LEASING UK 1 LIMITED,3.0,0.0,0.0,3.0,1,1,64999 - Financial intermediation not elsewhere classified
385,11391391,EARND (UK) LIMITED,0.0,0.0,0.0,0.0,1,1,64999 - Financial intermediation not elsewhere classified
386,05862450,EARTH PROPERTIES LIMITED,21.0,12.0,0.0,9.0,0,1,68209 - Other letting and operating of own or leased real estate
387,10927642,EARTHWORM LIMITED,0.0,0.0,0.0,0.0,1,1,"74909 - Other professional, scientific and technical activities n.e.c."
388,SC031217,EASDALE (AUCHINLECK) 1993 LIMITED,1.0,0.0,0.0,1.0,0,1,7011 - Development & sell real estate
389,NI032695,EASSDA IRELAND LIMITED,3.0,2.0,1.0,0.0,0,1,None Supplied
390,08142339,EAST COAST CONCEPTS LTD,10.0,7.0,0.0,3.0,0,1,56101 - Licensed restaurants
391,03651082,EAST LANCASHIRE DEAF SOCIETY LIMITED,8.0,3.0,0.0,5.0,0,1,88100 - Social work activities without accommodation for the elderly and disabled
392,01531336,EAST LANCASHIRE INSULATIONS LIMITED,0.0,0.0,0.0,0.0,0,1,None Supplied
393,09641172,EAST LIFESTYLE LIMITED,1.0,0.0,0.0,1.0,0,1,47710 - Retail sale of clothing in specialised stores
394,03656234,EAST MEDITERRANEAN TRADING LIMITED,0.0,0.0,0.0,0.0,0,1,64999 - Financial intermediation not elsewhere classified
395,04040114,EAST MIDLAND ELECTRICAL INSTALLATIONS LIMITED,5.0,1.0,0.0,4.0,0,1,43210 - Electrical installation
396,09740741,EAST STREET DEVELOPMENTS LIMITED,1.0,1.0,0.0,0.0,0,1,41100 - Development of building projects
397,00128480,EAST WALLS (1997) LIMITED,0.0,0.0,0.0,0.0,0,1,7487 - Other business activities
398,00811120,EAST WEST INSURANCE COMPANY LIMITED,2.0,0.0,0.0,2.0,0,1,65120 - Non-life insurance
399,04390139,EAST YORKSHIRE BEEF LIMITED,0.0,0.0,0.0,0.0,0,1,47220 - Retail sale of meat and meat products in specialised stores
400,04407425,EASTENDERS CASH & CARRY PLC,2.0,1.0,0.0,1.0,0,1,"46342 - Wholesale of wine, beer, spirits and other alcoholic beverages"
401,SC152393,EASTERN COMPUTING LIMITED,0.0,0.0,0.0,0.0,0,1,7220 - Software consultancy and supply
402,09447033,EASTERN HARMONY GLOBAL CAPITAL LIMITED,0.0,0.0,0.0,0.0,1,1,66300 - Fund management activities
403,02995393,EASTERN INFRASTRUCTURE MAINTENANCE COMPANY LIMITED,0.0,0.0,0.0,0.0,0,1,"49311 - Urban and suburban passenger railway transportation by underground, metro and similar systems"
404,FC026135,EASTLAKE STEVENAGE LIMITED,0.0,0.0,0.0,0.0,0,1,None Supplied
405,01322750,EAVES HOUSING FOR WOMEN LIMITED,2.0,2.0,0.0,0.0,0,3,55900 - Other accommodation
406,NI032815,EBLANA ENTERPRISE GROUP (NI) LIMITED,1.0,0.0,0.0,1.0,0,1,None Supplied
407,02819525,EBS SYSTEMS LIMITED,5.0,2.0,0.0,3.0,1,1,46900 - Non-specialised wholesale trade
408,NI038905,EBT VENTURE FUND LIMITED,0.0,0.0,0.0,0.0,0,1,None Supplied
409,01089751,EBW CREATIVE MARKETING GROUP LIMITED,3.0,3.0,0.0,0.0,0,1,None Supplied
410,01089783,ECL CONSTRUCTION LIMITED,1.0,0.0,0.0,1.0,2,1,2681 - Production of abrasive products
411,01569988,ECLIPSE COMBUSTION LIMITED,5.0,0.0,0.0,5.0,0,1,71121 - Engineering design activities for industrial process and production
412,07513319,ECONOMY ENERGY TRADING LIMITED,1.0,1.0,0.0,0.0,1,2,35130 - Distribution of electricity
413,06927390,ECONOMYDRIVE CARS LIMITED,0.0,0.0,0.0,0.0,0,1,64205 - Activities of financial services holding companies
414,FC032423,ED ENTERPRISE GMBH,0.0,0.0,0.0,0.0,0,1,None Supplied
415,00392101,EDDY'S(NOTTINGHAM)LIMITED,6.0,2.0,0.0,4.0,0,2,47430 - Retail sale of audio and video equipment in specialised stores
416,NI046753,EDENEAST LIMITED,6.0,6.0,0.0,0.0,0,1,None Supplied
417,02880426,EDENFIELD SOAP AND TOILETRIES LIMITED,1.0,1.0,0.0,0.0,0,1,"2451 - Manufacture soap & detergents, polishes etc."
418,NI025619,EDENMURRY DEVELOPMENTS LIMITED,10.0,9.0,0.0,1.0,0,1,None Supplied
419,08022137,EDF TAX LIMITED,0.0,0.0,0.0,0.0,1,1,69203 - Tax consultancy
420,03085604,EDGEWATER LODGE LIMITED,5.0,0.0,1.0,4.0,0,1,86900 - Other human health activities
421,04276290,EDGEWATER OFFSHORE SHIPPING LTD,14.0,0.0,0.0,14.0,1,1,50200 - Sea and coastal freight water transport
422,SC024663,EDINBURGH IC LIMITED,0.0,0.0,0.0,0.0,1,1,55100 - Hotels and similar accommodation
423,SC148488,EDINBURGH NEW TIGER TRUST PLC,2.0,0.0,0.0,2.0,0,1,6523 - Other financial intermediation
424,SC024081,EDINBURGH WOOLLEN MILL LIMITED (THE),35.0,2.0,0.0,33.0,0,1,47710 - Retail sale of clothing in specialised stores
425,02895711,EDISON HOUSE LIMITED,0.0,0.0,0.0,0.0,1,1,43210 - Electrical installation
426,04985178,EDOJAC LIMITED,7.0,1.0,0.0,6.0,2,1,73110 - Advertising agencies
427,07984582,EDRRIT LIMITED,0.0,0.0,0.0,0.0,0,1,64205 - Activities of financial services holding companies
428,02099503,EDS FINANCE LIMITED,0.0,0.0,0.0,0.0,0,1,63990 - Other information service activities n.e.c.
429,04892367,EDS PROCESS PLANT SOLUTIONS LIMITED,3.0,1.0,0.0,2.0,1,1,38320 - Recovery of sorted materials
430,00451569,EDWARD ELLIS LIMITED,2.0,0.0,0.0,2.0,0,1,4521 - Gen construction & civil engineer
431,00943831,EDWARDS OF ENFIELD LIMITED,6.0,1.0,0.0,5.0,0,1,2922 - Manufacture of lift & handling equipment
432,07844526,EE FINANCE LIMITED,0.0,0.0,0.0,0.0,1,1,70221 - Financial management
