,CompanyNumber,CompanyName,Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,numberPrevNameChanges,NumberOfIndustires,PrimaryIndustry,date_of_insolvency_filing,auditors_resignations,director_terminations,secretaries_appointed,secretaries_terminated,directors_appointed
1567,01288302,BOOTH INDUSTRIES LIMITED,13.0,4.0,0.0,9.0,0,3,25120 - Manufacture of doors and windows of metal,2019-07-10,0,5,1,1,4
1568,SC066217,BOOTHBY & PENICUIK PEAT COMPANY LIMITED,9.0,2.0,0.0,7.0,0,1,74990 - Non-trading company,2015-08-10,0,2,1,1,1
1569,10549892,BORCHERS COATINGS (UK) LIMITED,3.0,0.0,0.0,3.0,0,1,20590 - Manufacture of other chemical products n.e.c.,2021-01-04,0,6,1,1,5
1570,10549592,BORCHERS HOLDINGS (UK) LIMITED,2.0,0.0,0.0,2.0,0,1,20590 - Manufacture of other chemical products n.e.c.,2021-01-02,0,5,1,1,5
1571,10549376,BORCHERS LIMITED,2.0,0.0,0.0,2.0,0,1,20590 - Manufacture of other chemical products n.e.c.,2021-01-04,0,5,1,1,5
1572,02118056,BORE SAMSON GROUP LIMITED,1.0,0.0,0.0,1.0,0,1,24100 - Manufacture of basic iron and steel and of ferro-alloys,2019-12-16,0,0,0,0,0
1573,00370550,BORE STEEL LIMITED,1.0,0.0,0.0,1.0,0,1,24100 - Manufacture of basic iron and steel and of ferro-alloys,2019-10-08,0,0,0,0,0
1574,01694442,BORLAND (UK) LIMITED,0.0,0.0,0.0,0.0,0,1,62090 - Other information technology service activities,2021-05-04,0,2,0,0,2
1575,00631367,BOU REALISATIONS 2020 LIMITED,20.0,0.0,0.0,20.0,2,1,"74909 - Other professional, scientific and technical activities n.e.c.",2020-11-25,0,2,0,0,1
1576,04478632,BOURNSTON PROPERTY LIMITED,4.0,1.0,0.0,3.0,0,1,7011 - Development & sell real estate,2020-01-29,0,1,0,0,2
1577,07366975,BOVESS LIMITED,0.0,0.0,0.0,0.0,0,1,64999 - Financial intermediation not elsewhere classified,2020-12-30,0,0,0,0,0
1578,00368194,BOVIS ENGINEERING LIMITED,0.0,0.0,0.0,0.0,0,1,4521 - Gen construction & civil engineer,2010-03-02,0,0,0,0,0
1579,07254777,BOWBELL NO. 1 PLC,2.0,0.0,0.0,2.0,1,1,82990 - Other business support service activities n.e.c.,2020-06-19,1,0,0,0,0
1580,01383986,BOWEN TRAVEL LIMITED,4.0,1.0,0.0,3.0,0,2,49390 - Other passenger land transport,2015-05-28,0,0,0,0,0
1581,03130302,BOWEN TRAVEL TRANSPORTATION LIMITED,0.0,0.0,0.0,0.0,0,2,"49319 - Other urban, suburban or metropolitan passenger land transport (not underground, metro or similar)",2012-11-27,0,0,0,0,0
1582,03134464,BOWES LIMITED,0.0,0.0,0.0,0.0,0,1,5248 - Other retail specialist stores,2001-10-16,0,0,0,0,0
1583,00424358,BOWEY GROUP LIMITED,30.0,0.0,0.0,30.0,0,1,4521 - Gen construction & civil engineer,2006-12-19,1,0,0,0,0
1584,02515099,BP ALTERNATIVE ENERGY HOLDINGS LIMITED,0.0,0.0,0.0,0.0,1,1,70100 - Activities of head offices,2020-10-06,0,2,0,0,0
1585,08332051,BP CONTAINMENT RESPONSE LIMITED,0.0,0.0,0.0,0.0,0,1,09100 - Support activities for petroleum and natural gas extraction,2020-12-23,0,2,0,0,0
1586,00119961,BP EXPLORATION MEXICO LIMITED,0.0,0.0,0.0,0.0,0,1,74990 - Non-trading company,2020-10-06,0,1,0,0,1
1587,02544766,BP FUELS MARKETING LIMITED,0.0,0.0,0.0,0.0,0,1,5151 - Wholesale fuels & related products,2010-10-04,0,0,0,0,0
1588,10075087,BPG GLOBAL HOLDINGS UK LIMITED,0.0,0.0,0.0,0.0,0,1,64209 - Activities of other holding companies n.e.c.,2020-06-04,0,1,0,0,0
1589,04715222,BRABCO 316 LIMITED,13.0,4.0,0.0,9.0,0,1,4521 - Gen construction & civil engineer,2016-08-12,0,0,0,0,0
1590,01144329,BRADKEN UK LIMITED,8.0,0.0,0.0,8.0,1,1,24510 - Casting of iron,2020-12-18,0,3,1,1,2
1591,00090670,BRADLEY & FOSTER LIMITED,3.0,0.0,0.0,3.0,0,1,74990 - Non-trading company,2014-09-08,0,0,0,0,0
1592,03817289,BRAIFORM (UK) LIMITED,1.0,0.0,0.0,1.0,1,1,96090 - Other service activities n.e.c.,2020-07-14,0,0,0,0,0
1593,03650951,BRAINS INC LIMITED,2.0,0.0,0.0,2.0,0,1,64999 - Financial intermediation not elsewhere classified,2021-01-04,0,2,0,0,0
1594,00418563,BRAITHWAITE STRUCTURAL LIMITED,3.0,2.0,0.0,1.0,0,1,4525 - Other special trades construction,1995-04-12,0,0,0,0,0
1595,00705044,BRAITRIM (U.K.) LIMITED,12.0,0.0,0.0,12.0,0,1,22290 - Manufacture of other plastic products,2020-11-17,0,0,0,0,0
1596,05542477,BRAND FAITH LIMITED,2.0,1.0,0.0,1.0,0,1,7487 - Other business activities,2012-08-08,0,0,0,0,0
1597,05137991,BRAND NEW CO (225) LIMITED,6.0,4.0,0.0,2.0,2,1,41202 - Construction of domestic buildings,2017-05-11,0,0,0,0,0
1598,04148314,BRANDSMITHS LIMITED,2.0,2.0,0.0,0.0,0,1,7414 - Business & management consultancy,2012-08-08,0,0,0,0,0
1599,00423080,BRANTHAM LAND GROUP LIMITED,3.0,0.0,0.0,3.0,1,1,7415 - Holding Companies including Head Offices,2008-01-15,0,0,0,0,0
1600,01708346,BRASS AGENCY LIMITED,13.0,6.0,0.0,7.0,1,1,73110 - Advertising agencies,2019-12-10,0,0,0,0,0
1601,SC184517,BRAVESKY LIMITED,2.0,2.0,0.0,0.0,0,1,5530 - Restaurants,2004-03-04,0,0,0,0,0
1602,07519965,BRAZIL SHIPPING II LIMITED,0.0,0.0,0.0,0.0,1,1,50200 - Sea and coastal freight water transport,2020-08-28,0,5,0,0,2
1603,01294330,BREASLEY PILLOWS LIMITED(THE),4.0,1.0,0.0,3.0,0,3,13921 - Manufacture of soft furnishings,2020-05-15,0,0,0,0,0
1604,01249147,BRENT WALKER FINANCE LIMITED,4.0,0.0,0.0,4.0,0,1,9999 - Dormant company,1998-02-24,0,0,0,0,0
1605,03722742,BRENTFORD ONE LIMITED,3.0,1.0,0.0,2.0,2,1,70100 - Activities of head offices,2017-01-11,0,0,0,0,0
1606,01524977,BRENTFORD THREE LIMITED,28.0,1.0,0.0,27.0,1,2,47710 - Retail sale of clothing in specialised stores,2017-08-24,0,0,0,0,0
1607,01599936,BRENTFORD TWO LIMITED,7.0,1.0,0.0,6.0,1,1,47710 - Retail sale of clothing in specialised stores,2017-01-05,0,0,0,0,0
1608,02924393,BRETBY GAMMATECH LIMITED,4.0,2.0,0.0,2.0,0,2,"26511 - Manufacture of electronic measuring, testing etc. equipment, not for industrial process control",2017-04-19,1,6,0,0,4
1609,06769237,BREWER STREET 1 PLC,2.0,2.0,0.0,0.0,0,1,82990 - Other business support service activities n.e.c.,2013-03-06,0,0,0,0,0
1610,06888641,BREWER STREET 2 PLC,2.0,2.0,0.0,0.0,0,1,82990 - Other business support service activities n.e.c.,2013-03-06,0,0,0,0,0
1611,06583650,BRIDGE PATHOLOGY LIMITED,0.0,0.0,0.0,0.0,0,1,75000 - Veterinary activities,2020-12-21,0,2,0,0,0
1612,03418582,BRIDGESTREET ACCOMMODATIONS LONDON LIMITED,10.0,6.0,0.0,4.0,0,1,68320 - Management of real estate on a fee or contract basis,2020-12-15,0,4,0,0,4
1613,08474254,BRIGHT TRIBE EDUCATION SERVICES LIMITED,0.0,0.0,0.0,0.0,1,1,85600 - Educational support services,2019-07-09,0,5,0,1,5
1614,09696576,BRIGHTERKIND (LOYDS) LIMITED,0.0,0.0,0.0,0.0,0,1,86900 - Other human health activities,2020-03-25,0,0,0,0,0
1615,09696573,BRIGHTERKIND (QUERCUS) LIMITED,3.0,3.0,0.0,0.0,0,1,86900 - Other human health activities,2020-04-15,0,0,0,0,0
1616,06351654,BRILLIANT INDEPENDENT MEDIA SPECIALISTS (BIRMINGHAM) LIMITED,5.0,4.0,0.0,1.0,2,1,7440 - Advertising,2011-12-13,0,0,0,0,0
1617,04593451,BRILLIANT INDEPENDENT MEDIA SPECIALISTS (MANCHESTER) LIMITED,6.0,4.0,0.0,2.0,1,1,73110 - Advertising agencies,2011-12-13,0,0,0,0,0
1618,02895403,BRILLIANT INDEPENDENT MEDIA SPECIALISTS LIMITED,9.0,4.0,0.0,5.0,0,1,7440 - Advertising,2013-11-18,0,0,0,0,0
1619,SC373159,BRIMS TIDAL ARRAY LIMITED,0.0,0.0,0.0,0.0,2,1,42910 - Construction of water projects,2018-11-19,0,3,2,2,1
1620,02425454,BRINK TOWING SYSTEMS LIMITED,7.0,0.0,0.0,7.0,2,1,25990 - Manufacture of other fabricated metal products n.e.c.,2021-02-18,0,0,0,0,0
1621,07582710,BRISTOL COMMUNITY HEALTH C.I.C.,0.0,0.0,0.0,0.0,0,1,86900 - Other human health activities,2020-07-18,0,10,0,0,1
1622,01517217,BRISTOL KNITWEAR CENTRE LIMITED,20.0,7.0,0.0,13.0,0,1,5142 - Wholesale of clothing and footwear,1999-11-24,0,0,0,0,0
1623,07173061,BRISTOL SHELTERED ACCOMMODATION & SUPPORT LIMITED,0.0,0.0,0.0,0.0,0,1,55900 - Other accommodation,2019-10-31,0,4,0,0,2
1624,01311678,BRITANNIA COUNTRY HOUSE HOTEL LIMITED,8.0,0.0,0.0,8.0,0,1,55100 - Hotels and similar accommodation,2017-01-03,0,0,0,0,0
1625,02835889,BRITANNIA ZINC LIMITED,0.0,0.0,0.0,0.0,0,1,"2743 - Lead, zinc and tin production",2003-08-18,1,0,0,0,0
1626,05915350,BRITISH COUNTRY INNS 2 PLC,12.0,0.0,0.0,12.0,1,1,56302 - Public houses and bars,2019-09-19,0,0,0,0,0
1627,06037622,BRITISH COUNTRY INNS 3 LIMITED,2.0,0.0,0.0,2.0,0,1,56302 - Public houses and bars,2020-01-27,0,0,0,0,0
1628,06198430,BRITISH COUNTRY INNS 4 PLC,5.0,5.0,0.0,0.0,0,1,56302 - Public houses and bars,2019-11-29,0,0,0,0,0
1629,05515075,BRITISH COUNTRY INNS PLC,11.0,6.0,0.0,5.0,1,1,56302 - Public houses and bars,2019-11-25,0,0,0,0,0
1630,02948824,BRITISH CREDIT TRUST HOLDINGS LIMITED,8.0,7.0,0.0,1.0,0,1,70100 - Activities of head offices,2020-01-16,0,1,0,0,1
1631,00404394,BRITISH ENGINEERING PRODUCTIONS (PORTSMOUTH) LIMITED,10.0,4.0,0.0,6.0,0,1,25620 - Machining,2017-10-21,0,0,0,0,1
1632,00433422,BRITISH GUIDE RAILS LIMITED,5.0,0.0,0.0,5.0,0,1,32990 - Other manufacturing n.e.c.,2019-10-08,0,0,0,0,0
1633,SC104657,BRITISH MIDLAND REGIONAL LIMITED,10.0,4.0,0.0,6.0,0,3,51101 - Scheduled passenger air transport,2019-02-27,0,0,0,0,0
1634,00213505,BRITISH MOTOR HOLDINGS LIMITED,0.0,0.0,0.0,0.0,0,1,7499 - Non-trading company,2006-02-20,0,0,0,0,0
1635,00006470,BRITISH STEEL SERVICE CENTRES LIMITED,0.0,0.0,0.0,0.0,0,1,24100 - Manufacture of basic iron and steel and of ferro-alloys,2019-10-08,0,0,0,0,0
1636,05071726,BRIXTON RADLETT PROPERTY LIMITED,1.0,0.0,0.0,1.0,1,1,74990 - Non-trading company,2021-04-12,0,1,0,0,0
1637,04234451,BROADLEY (GROUP) LIMITED,3.0,3.0,0.0,0.0,3,1,43210 - Electrical installation,2020-01-22,0,1,0,0,0
1638,03929726,BROADMARSH RETAIL GENERAL PARTNER LIMITED,1.0,1.0,0.0,0.0,0,1,68320 - Management of real estate on a fee or contract basis,2020-07-20,0,10,0,0,10
1639,03779195,BROADWAY RETAIL LEISURE LIMITED,0.0,0.0,0.0,0.0,0,1,68100 - Buying and selling of own real estate,2020-12-09,0,10,0,0,2
1640,04269351,BROMVALE LIMITED,7.0,2.0,0.0,5.0,0,1,68209 - Other letting and operating of own or leased real estate,2016-01-06,0,0,0,0,0
1641,02911912,BROOMCO (742) LIMITED,1.0,1.0,0.0,0.0,0,1,7415 - Holding Companies including Head Offices,2005-01-11,0,0,0,0,0
1642,00686405,BROWN AND MASON LIMITED,23.0,2.0,0.0,21.0,0,1,43110 - Demolition,2020-11-06,0,9,1,1,1
1643,OC380267,BRUMMER & PARTNERS CAPITAL LLP,0.0,0.0,0.0,0.0,1,1,None Supplied,2020-06-30,0,0,0,0,0
1644,06833261,BRUNO WIND (HOLDINGS) LIMITED,6.0,1.0,0.0,5.0,1,1,64209 - Activities of other holding companies n.e.c.,2020-01-08,0,6,0,0,4
1645,03132794,BRUSH STROKES (FOUR OAKS) LIMITED,0.0,0.0,0.0,0.0,0,2,4543 - Floor and wall covering,1998-12-30,0,0,0,0,0
1646,01388409,BRYANSTON INSURANCE COMPANY LIMITED,4.0,3.0,0.0,1.0,0,1,6603 - Non-life insurance/reinsurance,2011-06-27,0,0,0,0,0
1647,SC150654,BS 1003 LIMITED,29.0,17.0,0.0,12.0,1,2,7012 - Buying & sell own real estate,2012-03-07,0,0,0,0,0
1648,02240475,BSCL REALISATIONS LIMITED,11.0,4.0,0.0,7.0,2,1,47789 - Other retail sale of new goods in specialised stores (not commercial art galleries and opticians),2019-07-12,0,4,0,0,2
1649,NI027297,BSGL1963 LIMITED,30.0,4.0,0.0,26.0,2,2,46420 - Wholesale of clothing and footwear,2018-10-09,0,0,0,0,0
1650,06879914,BSL REALISATIONS (2013) LIMITED,2.0,1.0,0.0,1.0,4,1,43999 - Other specialised construction activities n.e.c.,2013-01-17,0,0,0,0,0
1651,03007892,BSL REALISATIONS 2011 LIMITED,15.0,6.0,0.0,9.0,2,1,4525 - Other special trades construction,2017-06-06,0,0,0,0,0
1652,03289197,BSR PIPELINE SERVICES LIMITED,0.0,0.0,0.0,0.0,0,1,32990 - Other manufacturing n.e.c.,2021-01-20,0,2,0,1,2
1653,04109632,BT CENTRE NOMINEE 2 LIMITED,0.0,0.0,0.0,0.0,1,1,68100 - Buying and selling of own real estate,2021-03-30,0,0,0,0,0
1654,08440701,BT CORNWALL LIMITED,0.0,0.0,0.0,0.0,0,1,62090 - Other information technology service activities,2020-12-10,0,1,0,0,2
1655,04054291,BT FACILITIES SERVICES LIMITED,0.0,0.0,0.0,0.0,1,1,82990 - Other business support service activities n.e.c.,2021-03-30,0,1,0,0,1
1656,05829739,BT LGS LIMITED,0.0,0.0,0.0,0.0,0,1,78200 - Temporary employment agency activities,2020-01-02,0,3,0,0,0
1657,06423121,BT MANAGED SERVICES LIMITED,0.0,0.0,0.0,0.0,0,1,61900 - Other telecommunications activities,2021-02-15,0,3,0,0,2
1658,06656934,BT SOUTH TYNESIDE LIMITED,0.0,0.0,0.0,0.0,0,1,61900 - Other telecommunications activities,2020-01-02,0,3,0,0,0
1659,01173050,BTN TURBO CHARGER SERVICE LIMITED,6.0,0.0,0.0,6.0,0,1,45310 - Wholesale trade of motor vehicle parts and accessories,2021-04-23,0,4,0,0,0
1660,08353197,BUCKINGHAMSHIRE LEARNING TRUST,0.0,0.0,0.0,0.0,0,1,85600 - Educational support services,2019-04-12,0,6,0,0,0
1661,01028802,BUDWORTH PROPERTIES LIMITED,5.0,0.0,0.0,5.0,0,1,41100 - Development of building projects,2020-12-07,0,3,0,1,5
1662,02925744,BUHLER LIMITED,0.0,0.0,0.0,0.0,0,1,"28930 - Manufacture of machinery for food, beverage and tobacco processing",2017-10-20,1,2,0,0,1
1663,10780765,BUILDING ENERGY LTD,1.0,0.0,0.0,1.0,0,1,64209 - Activities of other holding companies n.e.c.,2021-03-24,0,5,0,1,4
1664,01171275,BUILDING PRODUCT RESOURCES LIMITED,3.0,0.0,0.0,3.0,0,1,2051 - Manufacture of other products of wood,1999-07-19,0,0,0,0,0
1665,06470095,BUILDTRUE (2008) LIMITED,9.0,6.0,0.0,3.0,1,1,96090 - Other service activities n.e.c.,2021-06-07,0,0,0,0,0
1666,03472784,BUK (REALISATIONS) LIMITED,4.0,2.0,0.0,2.0,1,1,47721 - Retail sale of footwear in specialised stores,2019-07-08,0,0,0,0,0
1667,00070170,BULK OIL CONTAINERS LIMITED,0.0,0.0,0.0,0.0,2,3,2320 - Manufacture of refined petroleum products,2018-07-18,0,0,0,0,0
1668,06713936,BUMPER 3 FINANCE HOLDINGS LIMITED,0.0,0.0,0.0,0.0,0,1,70100 - Activities of head offices,2013-01-21,0,0,0,0,0
1669,06713947,BUMPER 3 FINANCE PLC,1.0,0.0,0.0,1.0,0,1,82990 - Other business support service activities n.e.c.,2013-01-21,0,0,0,0,0
1670,10246705,BUMPER 8 (UK) FINANCE PLC,1.0,0.0,0.0,1.0,0,1,64999 - Financial intermediation not elsewhere classified,2020-12-30,0,0,0,0,0
1671,08907182,BUR TRADING OPCO REALISATIONS LIMITED,0.0,0.0,0.0,0.0,1,2,47710 - Retail sale of clothing in specialised stores,2020-12-10,0,5,0,0,1
1672,09274735,BURAQ RETAIL NO 2 LIMITED,1.0,1.0,0.0,0.0,2,1,56102 - Unlicensed restaurants and cafes,2019-08-06,0,0,0,0,0
1673,00399970,"BURDETT OPTICAL CO.,LIMITED",4.0,3.0,0.0,1.0,0,1,2524 - Manufacture of other plastic products,1994-02-07,0,0,0,0,0
1674,04191021,BURFORD TREASURY LIMITED,0.0,0.0,0.0,0.0,0,1,82990 - Other business support service activities n.e.c.,2019-06-13,0,3,0,1,0
1675,02073962,BURNS-ANDERSON LIMITED,3.0,0.0,0.0,3.0,1,1,66190 - Activities auxiliary to financial intermediation n.e.c.,2017-07-25,0,0,0,0,0
1676,SC213282,BURNTISLAND FABRICATIONS LIMITED,2.0,2.0,0.0,0.0,0,2,25610 - Treatment and coating of metals,2020-12-22,0,0,0,0,0
1677,03081307,BURRSWOOD LIMITED,0.0,0.0,0.0,0.0,0,4,47190 - Other retail sale in non-specialised stores,2019-06-26,0,3,2,3,3
1678,00599707,BURWELL REED AND KINGHORN LIMITED,14.0,3.0,0.0,11.0,0,1,2852 - General mechanical engineering,2004-07-14,0,0,0,0,0
1679,00053268,BURY FOOTBALL CLUB COMPANY LIMITED(THE),34.0,3.0,0.0,31.0,0,1,93120 - Activities of sport clubs,2020-12-10,0,4,0,0,2
1680,02489131,BUSINESS DATABASE PUBLISHING LIMITED,0.0,0.0,0.0,0.0,0,1,7487 - Other business activities,1994-01-11,0,0,0,0,0
1681,04023983,BUSINESS LINK NOTTINGHAMSHIRE,1.0,0.0,0.0,1.0,0,1,7414 - Business & management consultancy,2015-06-26,0,0,0,0,0
1682,03525461,BUTTON SYSTEMS LIMITED,0.0,0.0,0.0,0.0,0,1,7220 - Software consultancy and supply,2002-04-06,0,0,0,0,0
1683,00043026,BWFC2019 LIMITED,61.0,9.0,0.0,52.0,1,1,93110 - Operation of sports facilities,2019-06-10,0,5,0,0,0
1684,07228130,BYRON HAMBURGERS LIMITED,10.0,1.0,0.0,9.0,0,1,56101 - Licensed restaurants,2020-08-24,0,4,0,0,4
1685,00693104,C M N (LONDON) LIMITED,4.0,1.0,0.0,3.0,0,2,2811 - Manufacture metal structures & parts,2004-03-19,0,0,0,0,0
1686,02014305,C REALISATIONS LIMITED,5.0,3.0,0.0,2.0,1,1,7484 - Other business activities,2019-02-19,0,0,0,0,0
1687,00482552,C WALKER & SONS LIMITED,6.0,0.0,0.0,6.0,0,1,70100 - Activities of head offices,2020-12-15,0,0,0,0,0
1688,00238057,C.D.L.CONSTRUCTION COMPANY LIMITED,17.0,0.0,0.0,17.0,0,1,4521 - Gen construction & civil engineer,2009-04-30,0,0,0,0,0
1689,00741079,C.E.M.PRESS LIMITED,5.0,2.0,0.0,3.0,0,1,18129 - Printing n.e.c.,2020-01-14,0,0,0,0,2
1690,02182540,C.F. (PLASTICS & WASTE PRODUCTS) LTD.,0.0,0.0,0.0,0.0,0,1,9261 - Operate sports arenas & stadiums,1993-01-26,1,0,0,0,0
1691,00316741,C.H.LINDSEY & SON LIMITED,3.0,1.0,0.0,2.0,0,1,"43220 - Plumbing, heat and air-conditioning installation",2019-01-25,0,4,0,0,1
1692,01146611,C.J. BROOM & SONS LIMITED,12.0,8.0,0.0,4.0,0,2,3512 - Build & repair pleasure & sport boats,2010-10-06,0,0,0,0,0
1693,00715498,C.J.PRYOR(PLANT)LIMITED,21.0,4.0,0.0,17.0,0,1,77320 - Renting and leasing of construction and civil engineering machinery and equipment,2016-03-11,0,0,0,0,0
1694,01569634,C.L.C REALISATIONS LIMITED,19.0,6.0,0.0,13.0,3,1,81210 - General cleaning of buildings,2020-03-12,0,1,0,1,0
1695,01104844,C.S. BEARD & SON (HEATING) LIMITED,1.0,1.0,0.0,0.0,0,1,None Supplied,1991-07-16,0,0,0,0,0
1696,02001576,C1 REALISATIONS (2020) LIMITED,9.0,2.0,0.0,7.0,1,3,"46380 - Wholesale of other food, including fish, crustaceans and molluscs",2020-04-17,0,1,0,0,0
1697,03296835,CABLE REALISATIONS LIMITED,0.0,0.0,0.0,0.0,1,1,26301 - Manufacture of telegraph and telephone apparatus and equipment,2012-10-02,0,0,0,0,0
1698,00587061,CABLEJUDGE (NORTH EAST),2.0,0.0,0.0,2.0,0,1,"2954 - Manufacture for textile, apparel & leather",2003-08-28,0,0,0,0,0
1699,03159445,CABLEZOOM LIMITED,1.0,1.0,0.0,0.0,0,1,6024 - Freight transport by road,2000-02-25,0,0,0,0,0
1700,07397292,CADBURY RUSSIA TWO LIMITED,0.0,0.0,0.0,0.0,0,1,70100 - Activities of head offices,2020-12-31,0,1,0,0,1
1701,07263921,CAF REALISATIONS LIMITED,3.0,1.0,0.0,2.0,1,1,62020 - Information technology consultancy activities,2018-07-29,0,1,0,0,0
1702,SC163623,CAIRN HOMES LIMITED,1.0,0.0,0.0,1.0,0,2,7011 - Development & sell real estate,2001-09-14,0,0,0,0,0
1703,08050202,CAKE TECHNOLOGIES LTD,0.0,0.0,0.0,0.0,1,1,62090 - Other information technology service activities,2020-03-13,0,4,0,0,2
1704,OC348754,CALAMOS INVESTMENTS LLP,0.0,0.0,0.0,0.0,1,1,None Supplied,2021-04-01,0,0,0,0,0
